"Dato";"Pris"
"1-6-2020";"10,59"
"2-6-2020";"10,59"
"3-6-2020";"10,69"
"4-6-2020";"10,79"
"5-6-2020";"10,79"
"6-6-2020";"10,79"
"7-6-2020";"10,79"
"8-6-2020";"10,99"
"9-6-2020";"10,99"
"10-6-2020";"10,89"
"11-6-2020";"10,89"
"12-6-2020";"10,89"
"13-6-2020";"10,89"
"14-6-2020";"10,89"
"15-6-2020";"10,89"
"16-6-2020";"10,99"
"17-6-2020";"11,09"
"18-6-2020";"11,09"
"19-6-2020";"11,29"
"20-6-2020";"11,29"
"21-6-2020";"11,29"
"22-6-2020";"11,29"
"23-6-2020";"11,29"
"24-6-2020";"11,29"
"25-6-2020";"11,09"
"26-6-2020";"11,09"
"27-6-2020";"11,09"
"28-6-2020";"11,09"
"29-6-2020";"11,09"
"30-6-2020";"11,09"
"1-7-2020";"11,09"
"2-7-2020";"11,29"
"3-7-2020";"11,29"
"4-7-2020";"11,29"
"5-7-2020";"11,29"
"6-7-2020";"11,29"
"7-7-2020";"11,29"
"8-7-2020";"11,29"
"9-7-2020";"11,39"
"10-7-2020";"11,39"
"11-7-2020";"11,39"
"12-7-2020";"11,39"
"13-7-2020";"11,39"
"14-7-2020";"11,29"
"15-7-2020";"11,29"
"16-7-2020";"11,29"
"17-7-2020";"11,19"
"18-7-2020";"11,19"
"19-7-2020";"11,19"
"20-7-2020";"11,09"
"21-7-2020";"11,09"
"22-7-2020";"11,29"
"23-7-2020";"11,29"
"24-7-2020";"11,29"
"25-7-2020";"11,29"
"26-7-2020";"11,29"
"27-7-2020";"11,29"
"28-7-2020";"11,09"
"29-7-2020";"11,09"
"30-7-2020";"11,09"
"31-7-2020";"11,09"
"1-8-2020";"11,09"
"2-8-2020";"11,09"
"3-8-2020";"11,09"
"4-8-2020";"11,09"
"5-8-2020";"11,09"
"6-8-2020";"11,29"
"7-8-2020";"11,29"
"8-8-2020";"11,29"
"9-8-2020";"11,29"
"10-8-2020";"11,29"
"11-8-2020";"11,29"
"12-8-2020";"11,29"
"13-8-2020";"11,29"
"14-8-2020";"11,29"
"15-8-2020";"11,29"
"16-8-2020";"11,29"
"17-8-2020";"11,29"
"18-8-2020";"11,39"
"19-8-2020";"11,39"
"20-8-2020";"11,39"
"21-8-2020";"11,39"
"22-8-2020";"11,39"
"23-8-2020";"11,39"
"24-8-2020";"11,29"
"25-8-2020";"11,39"
"26-8-2020";"11,39"
"27-8-2020";"11,39"
"28-8-2020";"11,39"
"29-8-2020";"11,39"
"30-8-2020";"11,39"
"31-8-2020";"11,39"
"1-9-2020";"11,39"
"2-9-2020";"11,39"
"3-9-2020";"11,39"
"4-9-2020";"11,29"
"5-9-2020";"11,29"
"6-9-2020";"11,29"
"7-9-2020";"11,29"
"8-9-2020";"11,29"
"9-9-2020";"11,29"
"10-9-2020";"11,29"
"11-9-2020";"11,29"
"12-9-2020";"11,29"
"13-9-2020";"11,29"
"14-9-2020";"11,29"
"15-9-2020";"11,29"
"16-9-2020";"11,29"
"17-9-2020";"11,39"
"18-9-2020";"11,49"
"19-9-2020";"11,49"
"20-9-2020";"11,49"
"21-9-2020";"11,49"
"22-9-2020";"11,29"
"23-9-2020";"11,29"
"24-9-2020";"11,29"
