"Dato";"Pris"
"2-6-2012";"11,36"
"3-6-2012";"11,34"
"4-6-2012";"11,34"
"5-6-2012";"11,24"
"6-6-2012";"11,15"
"7-6-2012";"11,15"
"8-6-2012";"11,25"
"9-6-2012";"11,22"
"10-6-2012";"11,18"
"11-6-2012";"11,18"
"12-6-2012";"11,14"
"13-6-2012";"11,16"
"14-6-2012";"11,18"
"15-6-2012";"11,18"
"16-6-2012";"11,18"
"17-6-2012";"11,16"
"18-6-2012";"11,16"
"19-6-2012";"11,18"
"20-6-2012";"11,08"
"21-6-2012";"11,11"
"22-6-2012";"11,05"
"23-6-2012";"10,98"
"24-6-2012";"10,94"
"25-6-2012";"10,94"
"26-6-2012";"10,92"
"27-6-2012";"10,95"
"28-6-2012";"11,03"
"29-6-2012";"11,10"
"30-6-2012";"11,10"
"1-7-2012";"11,08"
"2-7-2012";"11,08"
"3-7-2012";"11,18"
"4-7-2012";"11,18"
"5-7-2012";"11,38"
"6-7-2012";"11,34"
"7-7-2012";"11,49"
"8-7-2012";"11,49"
"9-7-2012";"11,54"
"10-7-2012";"11,44"
"11-7-2012";"11,51"
"12-7-2012";"11,53"
"13-7-2012";"11,55"
"14-7-2012";"11,55"
"15-7-2012";"11,53"
"16-7-2012";"11,53"
"17-7-2012";"11,66"
"18-7-2012";"11,74"
"19-7-2012";"11,74"
"20-7-2012";"11,78"
"21-7-2012";"11,84"
"22-7-2012";"11,84"
"23-7-2012";"11,88"
"24-7-2012";"11,84"
"25-7-2012";"11,70"
"26-7-2012";"11,65"
"27-7-2012";"11,61"
"28-7-2012";"11,67"
"29-7-2012";"11,67"
"30-7-2012";"11,69"
"31-7-2012";"11,69"
"1-8-2012";"11,73"
"2-8-2012";"11,67"
"3-8-2012";"11,69"
"4-8-2012";"11,69"
"5-8-2012";"11,71"
"6-8-2012";"11,71"
"7-8-2012";"11,82"
"8-8-2012";"11,78"
"9-8-2012";"11,90"
"10-8-2012";"12,01"
"11-8-2012";"12,05"
"12-8-2012";"12,05"
"13-8-2012";"12,08"
"14-8-2012";"12,08"
"15-8-2012";"12,06"
"16-8-2012";"12,08"
"17-8-2012";"12,18"
"18-8-2012";"12,21"
"19-8-2012";"12,21"
"20-8-2012";"12,24"
"21-8-2012";"12,18"
"22-8-2012";"12,18"
"23-8-2012";"12,18"
"24-8-2012";"12,18"
"25-8-2012";"12,18"
"26-8-2012";"12,21"
"27-8-2012";"12,21"
"28-8-2012";"12,18"
"29-8-2012";"12,16"
"30-8-2012";"12,08"
"31-8-2012";"12,08"
"1-9-2012";"12,13"
"2-9-2012";"12,13"
"3-9-2012";"12,15"
"4-9-2012";"12,15"
"5-9-2012";"12,23"
"6-9-2012";"12,21"
"7-9-2012";"12,14"
"8-9-2012";"12,14"
"9-9-2012";"12,18"
"10-9-2012";"12,18"
"11-9-2012";"12,08"
"12-9-2012";"12,08"
"13-9-2012";"12,12"
"14-9-2012";"12,10"
"15-9-2012";"12,10"
"16-9-2012";"12,08"
"17-9-2012";"12,08"
"18-9-2012";"12,04"
"19-9-2012";"12,02"
"20-9-2012";"11,92"
"21-9-2012";"11,78"
"22-9-2012";"11,78"
"23-9-2012";"11,82"
"24-9-2012";"11,82"
"25-9-2012";"11,88"
"26-9-2012";"11,88"
"27-9-2012";"11,90"
"28-9-2012";"11,88"
"29-9-2012";"12,00"
"30-9-2012";"12,00"
"1-10-2012";"12,03"
"2-10-2012";"11,98"
"3-10-2012";"12,03"
"4-10-2012";"12,01"
"5-10-2012";"11,88"
"6-10-2012";"11,94"
"7-10-2012";"11,94"
"8-10-2012";"11,98"
"9-10-2012";"12,04"
"10-10-2012";"12,06"
"11-10-2012";"12,06"
"12-10-2012";"12,16"
"13-10-2012";"12,18"
"14-10-2012";"12,18"
"15-10-2012";"12,20"
"16-10-2012";"12,12"
"17-10-2012";"12,04"
"18-10-2012";"11,98"
"19-10-2012";"11,88"
"20-10-2012";"11,88"
"21-10-2012";"11,90"
"22-10-2012";"11,90"
"23-10-2012";"11,95"
"24-10-2012";"11,86"
"25-10-2012";"11,78"
"26-10-2012";"11,78"
"27-10-2012";"11,78"
"28-10-2012";"11,76"
"29-10-2012";"11,76"
"30-10-2012";"11,86"
"31-10-2012";"11,84"
"1-11-2012";"11,78"
"2-11-2012";"11,72"
"3-11-2012";"11,70"
"4-11-2012";"11,70"
"5-11-2012";"11,68"
"6-11-2012";"11,66"
"7-11-2012";"11,68"
"8-11-2012";"11,78"
"9-11-2012";"11,78"
"10-11-2012";"11,76"
"11-11-2012";"11,76"
"12-11-2012";"11,74"
"13-11-2012";"11,78"
"14-11-2012";"11,74"
"15-11-2012";"11,66"
"16-11-2012";"11,69"
"17-11-2012";"11,71"
"18-11-2012";"11,71"
"19-11-2012";"11,73"
"20-11-2012";"11,68"
"21-11-2012";"11,88"
"22-11-2012";"11,78"
"23-11-2012";"11,81"
"24-11-2012";"11,78"
"25-11-2012";"11,78"
"26-11-2012";"11,75"
"27-11-2012";"11,75"
"28-11-2012";"11,75"
"29-11-2012";"11,68"
"30-11-2012";"11,68"
"1-12-2012";"11,68"
"2-12-2012";"11,72"
"3-12-2012";"11,72"
"4-12-2012";"11,68"
"5-12-2012";"11,64"
"6-12-2012";"11,54"
"7-12-2012";"11,48"
"8-12-2012";"11,45"
"9-12-2012";"11,45"
"10-12-2012";"11,42"
"11-12-2012";"11,46"
"12-12-2012";"11,41"
"13-12-2012";"11,38"
"14-12-2012";"11,48"
"15-12-2012";"11,46"
"16-12-2012";"11,46"
"17-12-2012";"11,44"
"18-12-2012";"11,44"
"19-12-2012";"11,41"
"20-12-2012";"11,41"
"21-12-2012";"11,38"
"22-12-2012";"11,43"
"23-12-2012";"11,43"
"24-12-2012";"11,45"
"25-12-2012";"11,45"
"26-12-2012";"11,42"
"27-12-2012";"11,42"
"28-12-2012";"11,38"
"29-12-2012";"11,38"
"30-12-2012";"11,42"
"31-12-2012";"11,42"
"1-1-2013";"11,48"
"2-1-2013";"11,50"
"3-1-2013";"11,48"
"4-1-2013";"11,54"
"5-1-2013";"11,54"
"6-1-2013";"11,58"
"7-1-2013";"11,58"
"8-1-2013";"11,55"
"9-1-2013";"11,58"
"10-1-2013";"11,63"
"11-1-2013";"11,68"
"12-1-2013";"11,68"
"13-1-2013";"11,71"
"14-1-2013";"11,71"
"15-1-2013";"11,58"
"16-1-2013";"11,55"
"17-1-2013";"11,58"
"18-1-2013";"11,56"
"19-1-2013";"11,54"
"20-1-2013";"11,52"
"21-1-2013";"11,50"
"22-1-2013";"11,58"
"23-1-2013";"11,58"
"24-1-2013";"11,63"
"25-1-2013";"11,63"
"26-1-2013";"11,63"
"27-1-2013";"11,66"
"28-1-2013";"11,66"
"29-1-2013";"11,56"
"30-1-2013";"11,56"
"31-1-2013";"11,68"
"1-2-2013";"11,68"
"2-2-2013";"11,68"
"3-2-2013";"11,66"
"4-2-2013";"11,64"
"5-2-2013";"11,66"
"6-2-2013";"11,68"
"7-2-2013";"11,76"
"8-2-2013";"11,76"
"9-2-2013";"11,76"
"10-2-2013";"11,74"
"11-2-2013";"11,74"
"12-2-2013";"11,93"
"13-2-2013";"11,86"
"14-2-2013";"11,78"
"15-2-2013";"11,78"
"16-2-2013";"11,78"
"17-2-2013";"11,85"
"18-2-2013";"11,87"
"19-2-2013";"11,81"
"20-2-2013";"11,85"
"21-2-2013";"11,83"
"22-2-2013";"11,78"
"23-2-2013";"11,78"
"24-2-2013";"11,82"
"25-2-2013";"11,82"
"26-2-2013";"11,78"
"27-2-2013";"11,74"
"28-2-2013";"11,72"
"1-3-2013";"11,68"
"2-3-2013";"11,68"
"3-3-2013";"11,64"
"4-3-2013";"11,64"
"5-3-2013";"11,58"
"6-3-2013";"11,58"
"7-3-2013";"11,58"
"8-3-2013";"11,58"
"9-3-2013";"11,61"
"10-3-2013";"11,61"
"11-3-2013";"11,64"
"12-3-2013";"11,58"
"13-3-2013";"11,58"
"14-3-2013";"11,58"
"15-3-2013";"11,54"
"16-3-2013";"11,54"
"17-3-2013";"11,56"
"18-3-2013";"11,56"
"19-3-2013";"11,56"
"20-3-2013";"11,54"
"21-3-2013";"11,48"
"22-3-2013";"11,48"
"23-3-2013";"11,48"
"24-3-2013";"11,51"
"25-3-2013";"11,51"
"26-3-2013";"11,48"
"27-3-2013";"11,48"
"28-3-2013";"11,51"
"29-3-2013";"11,54"
"30-3-2013";"11,63"
"31-3-2013";"11,63"
"1-4-2013";"11,65"
"2-4-2013";"11,65"
"3-4-2013";"11,65"
"4-4-2013";"11,70"
"5-4-2013";"11,58"
"6-4-2013";"11,51"
"7-4-2013";"11,48"
"8-4-2013";"11,48"
"9-4-2013";"11,38"
"10-4-2013";"11,33"
"11-4-2013";"11,28"
"12-4-2013";"11,31"
"13-4-2013";"11,31"
"14-4-2013";"11,28"
"15-4-2013";"11,25"
"16-4-2013";"11,11"
"17-4-2013";"11,04"
"18-4-2013";"10,94"
"19-4-2013";"10,88"
"20-4-2013";"10,96"
"21-4-2013";"10,96"
"22-4-2013";"10,98"
"23-4-2013";"10,98"
"24-4-2013";"11,03"
"25-4-2013";"11,03"
"26-4-2013";"11,08"
"27-4-2013";"11,08"
"28-4-2013";"11,13"
"29-4-2013";"11,13"
"30-4-2013";"11,13"
"1-5-2013";"11,11"
"2-5-2013";"11,08"
"3-5-2013";"10,92"
"4-5-2013";"10,98"
"5-5-2013";"11,03"
"6-5-2013";"11,03"
"7-5-2013";"11,14"
"8-5-2013";"11,18"
"9-5-2013";"11,18"
"10-5-2013";"11,21"
"11-5-2013";"11,19"
"12-5-2013";"11,19"
"13-5-2013";"11,18"
"14-5-2013";"11,08"
"15-5-2013";"11,18"
"16-5-2013";"11,16"
"17-5-2013";"11,14"
"18-5-2013";"11,27"
"19-5-2013";"11,31"
"20-5-2013";"11,31"
"21-5-2013";"11,33"
"22-5-2013";"11,33"
"23-5-2013";"11,28"
"24-5-2013";"11,22"
"25-5-2013";"11,18"
"26-5-2013";"11,18"
"27-5-2013";"11,16"
"28-5-2013";"11,16"
"29-5-2013";"11,18"
"30-5-2013";"11,30"
"31-5-2013";"11,24"
"1-6-2013";"11,22"
"2-6-2013";"11,20"
"3-6-2013";"11,18"
"4-6-2013";"11,08"
"5-6-2013";"11,13"
"6-6-2013";"11,11"
"7-6-2013";"11,18"
"8-6-2013";"11,16"
"9-6-2013";"11,16"
"10-6-2013";"11,14"
"11-6-2013";"11,14"
"12-6-2013";"11,16"
"13-6-2013";"11,08"
"14-6-2013";"11,13"
"15-6-2013";"11,13"
"16-6-2013";"11,15"
"17-6-2013";"11,17"
"18-6-2013";"11,28"
"19-6-2013";"11,28"
"20-6-2013";"11,22"
"21-6-2013";"11,26"
"22-6-2013";"11,26"
"23-6-2013";"11,26"
"24-6-2013";"11,24"
"25-6-2013";"11,14"
"26-6-2013";"11,16"
"27-6-2013";"11,20"
"28-6-2013";"11,17"
"29-6-2013";"11,27"
"30-6-2013";"11,27"
"1-7-2013";"11,31"
"2-7-2013";"11,28"
"3-7-2013";"11,20"
"4-7-2013";"11,26"
"5-7-2013";"11,48"
"6-7-2013";"11,46"
"7-7-2013";"11,46"
"8-7-2013";"11,44"
"9-7-2013";"11,48"
"10-7-2013";"11,55"
"11-7-2013";"11,55"
"12-7-2013";"11,55"
"13-7-2013";"11,55"
"14-7-2013";"11,51"
"15-7-2013";"11,51"
"16-7-2013";"11,51"
"17-7-2013";"11,48"
"18-7-2013";"11,47"
"19-7-2013";"11,48"
"20-7-2013";"11,50"
"21-7-2013";"11,51"
"22-7-2013";"11,53"
"23-7-2013";"11,47"
"24-7-2013";"11,41"
"25-7-2013";"11,41"
"26-7-2013";"11,39"
"27-7-2013";"11,39"
"28-7-2013";"11,38"
"29-7-2013";"11,37"
"30-7-2013";"11,25"
"31-7-2013";"11,31"
"1-8-2013";"11,28"
"2-8-2013";"11,34"
"3-8-2013";"11,40"
"4-8-2013";"11,45"
"5-8-2013";"11,47"
"6-8-2013";"11,45"
"7-8-2013";"11,41"
"8-8-2013";"11,36"
"9-8-2013";"11,34"
"10-8-2013";"11,34"
"11-8-2013";"11,31"
"12-8-2013";"11,31"
"13-8-2013";"11,31"
"14-8-2013";"11,40"
"15-8-2013";"11,48"
"16-8-2013";"11,48"
"17-8-2013";"11,53"
"18-8-2013";"11,53"
"19-8-2013";"11,55"
"20-8-2013";"11,55"
"21-8-2013";"11,55"
"22-8-2013";"11,48"
"23-8-2013";"11,46"
"24-8-2013";"11,48"
"25-8-2013";"11,48"
"26-8-2013";"11,50"
"27-8-2013";"11,50"
"28-8-2013";"11,50"
"29-8-2013";"11,66"
"30-8-2013";"11,68"
"31-8-2013";"11,74"
"1-9-2013";"11,80"
"2-9-2013";"11,80"
"3-9-2013";"11,76"
"4-9-2013";"11,71"
"5-9-2013";"11,82"
"6-9-2013";"11,82"
"7-9-2013";"11,82"
"8-9-2013";"11,82"
"9-9-2013";"11,82"
"10-9-2013";"11,88"
"11-9-2013";"11,82"
"12-9-2013";"11,73"
"13-9-2013";"11,68"
"14-9-2013";"11,73"
"15-9-2013";"11,75"
"16-9-2013";"11,75"
"17-9-2013";"11,68"
"18-9-2013";"11,63"
"19-9-2013";"11,55"
"20-9-2013";"11,48"
"21-9-2013";"11,48"
"22-9-2013";"11,48"
"23-9-2013";"11,48"
"24-9-2013";"11,41"
"25-9-2013";"11,34"
"26-9-2013";"11,34"
"27-9-2013";"11,38"
"28-9-2013";"11,38"
"29-9-2013";"11,38"
"30-9-2013";"11,38"
"1-10-2013";"11,44"
"2-10-2013";"11,38"
"3-10-2013";"11,33"
"4-10-2013";"11,43"
"5-10-2013";"11,43"
"6-10-2013";"11,46"
"7-10-2013";"11,46"
"8-10-2013";"11,38"
"9-10-2013";"11,41"
"10-10-2013";"11,46"
"11-10-2013";"11,46"
"12-10-2013";"11,56"
"13-10-2013";"11,56"
"14-10-2013";"11,56"
"15-10-2013";"11,48"
"16-10-2013";"11,43"
"17-10-2013";"11,48"
"18-10-2013";"11,48"
"19-10-2013";"11,41"
"20-10-2013";"11,38"
"21-10-2013";"11,38"
"22-10-2013";"11,38"
"23-10-2013";"11,41"
"24-10-2013";"11,38"
"25-10-2013";"11,28"
"26-10-2013";"11,24"
"27-10-2013";"11,24"
"28-10-2013";"11,20"
"29-10-2013";"11,18"
"30-10-2013";"11,28"
"31-10-2013";"11,28"
"1-11-2013";"11,34"
"2-11-2013";"11,41"
"3-11-2013";"11,41"
"4-11-2013";"11,41"
"5-11-2013";"11,33"
"6-11-2013";"11,21"
"7-11-2013";"11,21"
"8-11-2013";"11,21"
"9-11-2013";"11,23"
"10-11-2013";"11,23"
"11-11-2013";"11,23"
"12-11-2013";"11,23"
"13-11-2013";"11,28"
"14-11-2013";"11,24"
"15-11-2013";"11,27"
"16-11-2013";"11,30"
"17-11-2013";"11,32"
"18-11-2013";"11,32"
"19-11-2013";"11,32"
"20-11-2013";"11,28"
"21-11-2013";"11,28"
"22-11-2013";"11,28"
"23-11-2013";"11,38"
"24-11-2013";"11,42"
"25-11-2013";"11,42"
"26-11-2013";"11,46"
"27-11-2013";"11,41"
"28-11-2013";"11,48"
"29-11-2013";"11,44"
"30-11-2013";"11,46"
"1-12-2013";"11,48"
"2-12-2013";"11,48"
"3-12-2013";"11,46"
"4-12-2013";"11,48"
"5-12-2013";"11,48"
"6-12-2013";"11,48"
"7-12-2013";"11,48"
"8-12-2013";"11,51"
"9-12-2013";"11,51"
"10-12-2013";"11,43"
"11-12-2013";"11,38"
"12-12-2013";"11,34"
"13-12-2013";"11,34"
"14-12-2013";"11,31"
"15-12-2013";"11,31"
"16-12-2013";"11,28"
"17-12-2013";"11,28"
"18-12-2013";"11,34"
"19-12-2013";"11,28"
"20-12-2013";"11,36"
"21-12-2013";"11,41"
"22-12-2013";"11,43"
"23-12-2013";"11,43"
"24-12-2013";"11,48"
"25-12-2013";"11,48"
"26-12-2013";"11,48"
"27-12-2013";"11,48"
"28-12-2013";"11,46"
"29-12-2013";"11,44"
"30-12-2013";"11,44"
"31-12-2013";"11,44"
"1-1-2014";"11,51"
"2-1-2014";"11,44"
"3-1-2014";"11,42"
"4-1-2014";"11,38"
"5-1-2014";"11,38"
"6-1-2014";"11,38"
"7-1-2014";"11,28"
"8-1-2014";"11,28"
"9-1-2014";"11,28"
"10-1-2014";"11,28"
"11-1-2014";"11,24"
"12-1-2014";"11,24"
"13-1-2014";"11,14"
"14-1-2014";"11,21"
"15-1-2014";"11,21"
"16-1-2014";"11,18"
"17-1-2014";"11,28"
"18-1-2014";"11,25"
"19-1-2014";"11,25"
"20-1-2014";"11,25"
"21-1-2014";"11,28"
"22-1-2014";"11,25"
"23-1-2014";"11,32"
"24-1-2014";"11,32"
"25-1-2014";"11,30"
"26-1-2014";"11,30"
"27-1-2014";"11,30"
"28-1-2014";"11,30"
"29-1-2014";"11,28"
"30-1-2014";"11,28"
"31-1-2014";"11,31"
"1-2-2014";"11,31"
"2-2-2014";"11,33"
"3-2-2014";"11,33"
"4-2-2014";"11,33"
"5-2-2014";"11,25"
"6-2-2014";"11,28"
"7-2-2014";"11,24"
"8-2-2014";"11,32"
"9-2-2014";"11,32"
"10-2-2014";"11,32"
"11-2-2014";"11,35"
"12-2-2014";"11,32"
"13-2-2014";"11,32"
"14-2-2014";"11,36"
"15-2-2014";"11,33"
"16-2-2014";"11,31"
"17-2-2014";"11,31"
"18-2-2014";"11,31"
"19-2-2014";"11,34"
"20-2-2014";"11,37"
"21-2-2014";"11,42"
"22-2-2014";"11,42"
"23-2-2014";"11,42"
"24-2-2014";"11,42"
"25-2-2014";"11,38"
"26-2-2014";"11,38"
"27-2-2014";"11,34"
"28-2-2014";"11,34"
"1-3-2014";"11,32"
"2-3-2014";"11,32"
"3-3-2014";"11,32"
"4-3-2014";"11,28"
"5-3-2014";"11,41"
"6-3-2014";"11,28"
"7-3-2014";"11,28"
"8-3-2014";"11,24"
"9-3-2014";"11,24"
"10-3-2014";"11,24"
"11-3-2014";"11,24"
"12-3-2014";"11,18"
"13-3-2014";"11,18"
"14-3-2014";"11,08"
"15-3-2014";"11,08"
"16-3-2014";"11,08"
"17-3-2014";"11,08"
"18-3-2014";"11,16"
"19-3-2014";"11,08"
"20-3-2014";"11,08"
"21-3-2014";"11,08"
"22-3-2014";"11,18"
"23-3-2014";"11,18"
"24-3-2014";"11,18"
"25-3-2014";"11,22"
"26-3-2014";"11,22"
"27-3-2014";"11,24"
"28-3-2014";"11,18"
"29-3-2014";"11,26"
"30-3-2014";"11,26"
"31-3-2014";"11,28"
"1-4-2014";"11,28"
"2-4-2014";"11,18"
"3-4-2014";"11,18"
"4-4-2014";"11,08"
"5-4-2014";"11,08"
"6-4-2014";"11,12"
"7-4-2014";"11,12"
"8-4-2014";"11,18"
"9-4-2014";"11,13"
"10-4-2014";"11,13"
"11-4-2014";"11,18"
"12-4-2014";"11,18"
"13-4-2014";"11,18"
"14-4-2014";"11,18"
"15-4-2014";"11,18"
"16-4-2014";"11,21"
"17-4-2014";"11,26"
"18-4-2014";"11,28"
"19-4-2014";"11,28"
"20-4-2014";"11,28"
"21-4-2014";"11,26"
"22-4-2014";"11,26"
"23-4-2014";"11,26"
"24-4-2014";"11,26"
"25-4-2014";"11,24"
"26-4-2014";"11,24"
"27-4-2014";"11,28"
"28-4-2014";"11,28"
"29-4-2014";"11,24"
"30-4-2014";"11,18"
"1-5-2014";"11,23"
"2-5-2014";"11,13"
"3-5-2014";"11,13"
"4-5-2014";"11,13"
"5-5-2014";"11,08"
"6-5-2014";"11,04"
"7-5-2014";"11,13"
"8-5-2014";"11,03"
"9-5-2014";"11,08"
"10-5-2014";"11,08"
"11-5-2014";"11,08"
"12-5-2014";"11,08"
"13-5-2014";"11,14"
"14-5-2014";"11,18"
"15-5-2014";"11,18"
"16-5-2014";"11,23"
"17-5-2014";"11,23"
"18-5-2014";"11,28"
"19-5-2014";"11,28"
"20-5-2014";"11,24"
"21-5-2014";"11,18"
"22-5-2014";"11,18"
"23-5-2014";"11,18"
"24-5-2014";"11,18"
"25-5-2014";"11,23"
"26-5-2014";"11,23"
"27-5-2014";"11,23"
"28-5-2014";"11,23"
"29-5-2014";"11,23"
"30-5-2014";"11,18"
"31-5-2014";"11,18"
"1-6-2014";"11,22"
"2-6-2014";"11,22"
"3-6-2014";"11,16"
"4-6-2014";"11,08"
"5-6-2014";"11,04"
"6-6-2014";"11,06"
"7-6-2014";"11,06"
"8-6-2014";"11,08"
"9-6-2014";"11,08"
"10-6-2014";"11,08"
"11-6-2014";"11,12"
"12-6-2014";"11,12"
"13-6-2014";"11,15"
"14-6-2014";"11,28"
"15-6-2014";"11,35"
"16-6-2014";"11,35"
"17-6-2014";"11,32"
"18-6-2014";"11,32"
"19-6-2014";"11,32"
"20-6-2014";"11,38"
"21-6-2014";"11,38"
"22-6-2014";"11,38"
"23-6-2014";"11,42"
"24-6-2014";"11,38"
"25-6-2014";"11,36"
"26-6-2014";"11,38"
"27-6-2014";"11,38"
"28-6-2014";"11,36"
"29-6-2014";"11,36"
"30-6-2014";"11,34"
"1-7-2014";"11,32"
"2-7-2014";"11,32"
"3-7-2014";"11,30"
"4-7-2014";"11,28"
"5-7-2014";"11,26"
"6-7-2014";"11,26"
"7-7-2014";"11,24"
"8-7-2014";"11,24"
"9-7-2014";"11,24"
"10-7-2014";"11,22"
"11-7-2014";"11,18"
"12-7-2014";"11,18"
"13-7-2014";"11,16"
"14-7-2014";"11,16"
"15-7-2014";"11,14"
"16-7-2014";"11,14"
"17-7-2014";"11,08"
"18-7-2014";"11,18"
"19-7-2014";"11,18"
"20-7-2014";"11,18"
"21-7-2014";"11,18"
"22-7-2014";"11,16"
"23-7-2014";"11,16"
"24-7-2014";"11,18"
"25-7-2014";"11,21"
"26-7-2014";"11,21"
"27-7-2014";"11,21"
"28-7-2014";"11,21"
"29-7-2014";"11,25"
"30-7-2014";"11,23"
"31-7-2014";"11,26"
"1-8-2014";"11,28"
"2-8-2014";"11,28"
"3-8-2014";"11,26"
"4-8-2014";"11,26"
"5-8-2014";"11,26"
"6-8-2014";"11,23"
"7-8-2014";"11,18"
"8-8-2014";"11,24"
"9-8-2014";"11,24"
"10-8-2014";"11,28"
"11-8-2014";"11,28"
"12-8-2014";"11,28"
"13-8-2014";"11,28"
"14-8-2014";"11,24"
"15-8-2014";"11,21"
"16-8-2014";"11,18"
"17-8-2014";"11,18"
"18-8-2014";"11,18"
"19-8-2014";"11,08"
"20-8-2014";"11,01"
"21-8-2014";"11,03"
"22-8-2014";"11,08"
"23-8-2014";"11,08"
"24-8-2014";"11,10"
"25-8-2014";"11,10"
"26-8-2014";"11,10"
"27-8-2014";"11,12"
"28-8-2014";"11,18"
"29-8-2014";"11,18"
"30-8-2014";"11,18"
"31-8-2014";"11,18"
"1-9-2014";"11,16"
"2-9-2014";"11,16"
"3-9-2014";"11,16"
"4-9-2014";"11,08"
"5-9-2014";"11,13"
"6-9-2014";"11,21"
"7-9-2014";"11,21"
"8-9-2014";"11,23"
"9-9-2014";"11,18"
"10-9-2014";"11,15"
"11-9-2014";"11,15"
"12-9-2014";"11,08"
"13-9-2014";"11,08"
"14-9-2014";"11,08"
"15-9-2014";"11,06"
"16-9-2014";"11,06"
"17-9-2014";"11,06"
"18-9-2014";"11,06"
"19-9-2014";"11,06"
"20-9-2014";"11,04"
"21-9-2014";"11,04"
"22-9-2014";"11,02"
"23-9-2014";"11,02"
"24-9-2014";"10,98"
